uid26	44,47,46,42,41,45,37,38,36,93,39,20,18,57,21,88,1,32,33,92,14,87,55,22,96,94,6,80,79,69,68,8,70,51,23,49,95,48,59,11,10,12,17,66,65,64,67,60,61,75,74,76,77,2,29,40,30,19,26,24,25,27,63,15,81,71,53,52,3,78,82,83,85,84,86,43,34,16,58,56,89,13,5
uid27	48,95
uid28	58,88,56,89,21,13,18,57,87,41,34,86,80,59,11,10,55,66,65,67,17,64,2,79,43
uid29	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,22,87,55,51,96,94,6,80,79,69,68,8,9,70,23,21,49,95,59,11,12,10,17,66,64,65,67,74,76,60,61,75,29,40,30,31,28,19,24,26,25,27,63,15,81,52,71,53,3,78,7,82,85,83,84,86,2,43,34,16,58,88,56,89,20,18,57,13
uid30	55,22,87,42,36,29,93,15,3,81,82,84,85,41,79,80,2,86,43,34,16,58,88,56,21,89,18,57,50,5,59,11,66,67,17,60,61,74,76,40,19,63,94,6,69,68,70,51,49,95
uid31	88,56,89,21,58,93,57,87,6,9,48,95,41,34,86,80,43,79
uid32	22,87,55,51,96,44,47,46,42,45,36,93,39,29,1,0,32,33,92,14,4,81,82,83,85,84,78,80,62,73,54,41,79,2,86,43,34,88,56,21,89,58,20,18,57,13,11,10,17,59,12,50,70,49,66,67,60,61,74,64,76,19,30,63,26,24,69,68,8,48,95
uid33	44,47,46,42,41,45,37,38,36,93,39,1,0,32,33,92,14,79,80,86,2,43,34,16,58,88,56,21,89,87,57,18,20,11,59,12,10,17,55,64,66,67,60,74,76,77,29,40,63,26,24,15,81,82,83,85,84,22,51,96,94,69,68,8,9,70,48,95
uid34	88,56,89,58,28,19,11,17,59,12,10,66,41,79,80,86,2,93,6
uid35	41,34,80,86,58,89,21,88,79,2,43,93
uid36	22,87,51,55,96,44,47,46,42,41,45,37,38,36,93,39,60,32,33,1,92,14,29,4,84,85,82,81,62,73,54,72,79,80,2,86,43,88,56,89,58,20,18,50,21,57,12,11,10,17,66,67,77,76,74,64,40,63,26,24,19,25,94,68,9,69,70,23,49,95
uid37	37,38,36,93,39,42,41,45,92,14,1,0,32,33,22,87,55,51,96,47,46,79,80,86,2,43,34,88,56,21,48,95,11,59,12,10,17,66,64,67,60,61,75,74,76,77,40,29,30,31,28,19,78,85,7,71,63,26,24,82,83,84,27,15,81,3,58,89,18,57,13,5,20,94,6,69,68,8,9,70,23,49
uid38	41,79,80,2,86,43
uid39	79,86,2,93,18,87,88,50,57,21,56,11,55,10,41,80,43
uid40	26,67,60,40,28,19,59,12,55,11,10,41,79,80,86,2,43
uid41	22,87,55,47,41,45,37,38,36,93,39,1,32,33,92,14,29,35,4,15,81,71,3,85,82,83,84,78,80,73,79,2,86,43,58,88,56,21,89,50,57,13,18,20,59,11,12,10,17,66,65,67,64,60,61,74,40,30,63,24,27,19,94,68,9,69,8,70,51,49,48,95
uid42	44,47,46,41,45,37,38,36,93,39,1,32,33,92,14,22,87,55,51,96,79,80,86,94,6,69,68,8,9,70,23,21,49,48,95,11,59,12,10,17,66,64,67,60,61,75,74,76,77,29,40,28,19,26,25,27,24,63,81,52,3,7,82,83,85,84,78,34,88,56,89,58,20,57,18
uid43	22,55,87,51,96,47,46,29,1,0,32,33,92,14,93,4,71,52,3,81,82,83,85,84,78,80,41,79,86,2,43,34,16,58,88,21,56,89,57,18,20,11,12,10,17,75,67,64,60,76,74,66,65,61,40,30,26,63,94,6,68,69,8,70,49,95
uid44	22,87,55,51,96,44,47,92,14,93,29,4,81,82,83,84,85,78,80,62,73,54,72,41,34,86,79,43,88,21,89,56,58,57,13,59,12,11,10,66,67,17,74,76,60,63,24,19,48,95
uid45	55,11,10,41,79,80,86,2,43
uid46	22,87,55,51,96,47,37,38,36,93,39,45,1,32,33,92,14,29,4,81,82,84,83,78,85,80,41,79,2,86,34,88,89,56,58,50,57,21,18,59,11,10,17,67,74,64,76,60,63,26,24,19,94,69,68,8,70,49,48,95
uid47	41,79,80,86,2,43,34,21,93,88,56,58,89,87,50,57,94,6,69,8,59,11,12,10,17,66,67,64,60,74,82,83,85,84
uid48	41,79,86
uid49	44,47,45,37,38,36,93,39,22,87,55,51,96,1,0,33,92,14,79,43,41,86,80,34,88,21,56,89,58,48,95,59,11,12,10,17,66,64,67,60,76,74,63,24,19,82,83,85,84,81,18,20,57
uid50	31,28,19,11,41,79,80,86,2,43,56,89,58
uid51	44,47,46,37,38,36,93,39,42,41,45,1,0,32,33,92,14,22,87,55,51,96,79,80,2,86,43,34,88,21,89,56,58,13,18,20,57,94,6,69,68,8,48,95,11,59,12,10,60,61,75,76,67,74,64,29,40,31,63,26,24,19,81,82,83,85,84,78
uid52	22,87,55,51,96,44,47,46,37,38,36,93,39,42,45,1,0,32,33,92,14,29,35,4,15,81,82,83,85,84,78,80,62,73,54,41,79,2,86,43,34,16,58,56,88,89,21,20,50,57,5,13,18,59,11,12,10,17,66,64,65,67,60,74,76,40,30,28,19,24,27,63,26,94,6,68,8,69,70,48,95
uid53	44,47,46,37,38,36,93,39,42,41,45,1,0,32,33,92,14,22,87,55,51,96,94,49,48,95,11,59,10,66,64,65,67,17,60,61,75,74,76,29,40,63,26,24,19,3,81,82,83,85,84,78,80,79,2,86,43,34,21,56,88,89,58,18,20,57
uid54	44,47,46,42,45,37,93,39,74,29,4,35,1,32,33,92,14,3,78,71,7,82,83,85,80,81,22,87,55,51,96,62,90,91,73,54,72,41,79,2,86,43,34,58,88,56,21,89,20,18,13,52,57,10,11,17,12,66,65,64,60,61,76,67,40,31,30,28,19,24,26,25,27,63,94,6,69,68,8,70,48,95
uid55	41,34,86,80,93,48,95,79,43,88,89,56,21,58,18,20,57,87,62,73,81,82,83,85,84,78,54,72,1,0,32,33
uid56	10,41,79,80,86,2,43,88,89,56,21,58,18,57,87,6,93,69,68,9
uid57	44,47,46,37,38,36,93,42,45,1,0,32,33,92,14,3,82,80,85,81,83,84,78,22,87,55,51,96,91,73,41,79,34,86,2,43,21,56,88,89,58,20,18,57,13,11,59,12,10,17,29,35,4,66,64,67,60,61,76,74,40,30,31,19,26,25,27,63,24,94,6,69,8,9,70,49,48,95
uid58	44,47,46,42,45,37,93,39,22,87,55,96,92,14,1,0,32,33,8,70,51,21,23,49,48,95,12,11,10,17,66,65,64,67,60,61,75,74,76,77,29,40,31,30,28,19,25,27,26,63,15,81,71,53,52,3,78,85,7,82,83,84,80,41,79,86,43,34,16,88,56,89,58,20,57,18,94,6,69,68,9
uid59	22,87,55,51,96,44,47,46,42,45,37,36,93,39,12,11,10,67,64,74,76,40,30,24,26,25,27,35,60,1,0,32,33,92,14,29,4,81,82,83,84,85,80,62,73,41,2,79,86,43,34,21,88,56,89,58,57,18,20,59,66,17,61,75,31,19,28,63,94,69,68,8,9,70,23,48,95
uid60	22,87,55,51,96,44,47,42,45,37,38,36,93,39,1,0,32,33,92,14,41,79,80,2,86,43,34,94,6,69,68,8,9,49,48,95,59,11,12,10,17,66,64,67,60,61,76,77,74,75,88,56,21,89,58,13,18,20,57,29,40,31,30,28,19,24,26,25,27,63,81,52,3,85,71,82,83,84,78
uid61	22,87,51,55,96,42,45,37,38,36,93,39,35,29,1,0,32,33,92,14,44,47,46,41,79,80,94,6,69,68,8,9,70,21,23,49,48,95,59,11,12,10,17,66,65,67,64,60,61,75,74,76,77,40,31,30,19,63,24,3,83,85,82,84,78,81,2,86,43,34,88,56,89,58,20,18,57
uid62	22,87,55,51,96,42,41,45,37,38,36,93,39,1,0,32,33,92,14,44,47,46,79,94,6,80,69,68,8,9,70,21,49,95,48,11,59,12,10,17,66,64,65,67,60,61,75,74,76,77,29,40,31,30,28,19,26,24,25,27,63,15,81,71,53,52,3,78,85,82,83,84,86,2,43,34,16,58,88,56,89,20,18,57,13,5
uid63	22,55,87,51,96,42,41,45,37,38,36,93,39,67,35,1,0,32,33,29,4,15,81,71,53,52,3,7,82,83,85,84,80,91,73,79,34,86,2,43,88,21,56,58,16,20,18,13,57,11,12,10,17,66,65,40,30,31,28,25,63,26,24,19,94,69,68,8,9,70,49,48,95
uid64	87,31,30,28,19,59,11,41,79,80,86,2,43,16,58,88,93,56,21,89
uid65	22,55,87,51,47,41,45,38,36,93,39,1,32,33,92,14,29,35,3,81,85,82,83,84,80,62,79,2,86,43,34,89,58,57,12,11,17,10,66,67,60,61,75,74,76,77,64,40,24,27,63,94,6,69,8,95
uid66	44,47,46,37,38,36,93,39,42,45,29,1,0,32,33,92,14,22,87,55,51,96,94,6,80,79,69,68,8,9,70,23,21,49,95,48,59,11,12,10,17,66,65,67,64,60,61,75,74,76,40,30,31,19,24,26,25,27,63,15,81,52,71,3,85,82,83,84,78,41,86,2,43,34,16,58,88,56,89,20,18,57,13,5
uid67	44,47,46,42,41,45,37,38,36,93,39,0,32,33,1,92,14,22,87,51,55,96,79,80,94,6,69,68,70,23,49,95,48,11,59,12,10,61,75,74,76,77,67,60,17,66,2,86,43,34,29,40,31,30,28,19,81,71,53,3,78,26,24,27,25,63,15,7,82,83,84,85,88,56,57,21,18,20,89,58
uid68	22,87,51,55,44,47,42,45,37,36,93,29,40,31,0,1,32,33,92,14,81,83,85,82,84,78,80,73,54,41,79,86,2,43,34,16,58,88,21,56,89,18,20,57,13,52,11,12,10,17,5,66,64,67,60,61,75,74,76,77,68,70,23,48,95,6,9
uid69	41,34,86,80,93,48,95,88,89,21,56,58,1,0,33,62,73,81,82,83,85,84,78
uid70	22,87,55,51,96,41,45,37,38,36,93,39,1,0,32,33,92,14,47,46,79,80,2,86,43,34,48,95,59,11,12,10,66,64,67,74,60,76,29,40,30,28,19,63,26,82,83,85,84,81,25,27,88,21,56,89,58,13,18,20,57
uid71	87,94,6,48,95,41,79,43,86,80,34,93
uid72	22,87,55,51,96,44,47,46,42,45,37,38,36,93,39,29,1,0,32,33,92,14,35,4,81,82,83,85,84,78,80,54,72,41,79,2,86,43,34,88,56,21,89,58,20,18,57,13,59,11,12,10,17,52,66,64,67,60,61,75,74,76,40,31,30,28,19,24,25,27,26,63,94,6,69,68,8,70,23,49,48,95
uid73	42,41,45,37,38,36,93,39,1,0,32,33,92,14,87,22,51,55,96,47,46,94,6,80,79,69,68,8,9,70,21,23,49,95,11,59,12,10,17,66,64,67,76,60,61,75,74,77,29,40,31,30,28,19,26,24,25,63,81,3,82,83,85,84,78,2,86,43,34,88,56,89,58,20,57,18
uid74	22,87,55,51,96,44,47,42,41,45,37,36,93,39,1,0,33,92,14,29,4,81,82,83,85,84,78,80,54,79,2,86,43,34,21,88,56,89,58,18,57,11,10,67,74,64,60,94,6,69,68,9,95
uid75	42,45,37,38,36,93,39,1,33,92,14,87,55,22,51,44,47,46,41,94,80,79,68,69,8,70,21,49,48,95,11,59,12,10,17,66,64,65,67,60,61,75,74,76,77,29,40,31,30,28,19,24,26,25,27,63,82,81,15,71,3,85,7,83,43,86,34,88,56,89,58,18,57
uid76	41,45,37,38,36,93,39,1,0,32,33,92,14,22,55,87,47,94,80,79,69,68,8,70,51,21,49,95,11,12,10,17,66,64,67,60,61,75,74,76,77,29,40,31,30,28,19,27,26,63,15,81,53,52,3,78,71,85,7,82,83,84,2,86,43,34,58,88,56,89,20,18,57,13
uid77	22,87,55,96,47,46,42,45,37,38,36,93,39,63,26,24,19,29,1,0,32,33,92,14,52,3,82,83,84,85,80,81,62,73,54,41,79,2,86,43,34,21,88,56,89,58,20,57,13,18,11,10,59,49,66,65,64,67,17,60,61,75,74,76,77,40,31,30,28,27,4,94,6,69,68,9,8,70,95
uid78	44,47,46,42,45,37,38,36,93,39,1,32,33,92,14,22,87,55,51,96,94,80,79,69,68,8,70,23,21,49,48,95,59,11,12,10,17,66,65,64,67,60,61,75,74,76,77,29,40,28,27,63,26,24,15,82,83,84,85,78,81,41,2,86,43,34,88,56,89,58,20,13,57
uid79	41
uid80	29,40,31,30,28,19,11,10,41,79,80,86,2,43
uid81	42,41,45,37,38,36,93,39,22,87,55,51,96,1,0,32,33,92,14,44,47,46,79,43,86,80,94,6,69,68,8,9,70,23,21,49,48,95,11,59,12,10,66,64,65,67,17,60,61,74,76,34,88,56,89,58,20,18,57,13,29,40,31,30,28,19,26,24,25,27,63,52,81,82,83,84,85,78
uid82	45,37,36,93,39,1,32,33,92,14,22,87,55,51,96,44,47,46,69,68,8,70,48,95,11,12,10,17,66,65,67,74,64,60,76,29,40,31,30,28,19,25,26,27,63,24,15,71,53,52,78,81,82,83,85,84,80,16,58,88,56,21,20,18,57,13,5,41,79,2,86,43,34,89,94,6
